,_id,phoneNumber,storeName,ownerName,storeNumber,gstNumber
2005,AL-R202405-262,9640315248,Megha Pharmacy ,Naresh,9640315248,
2006,AL-R202405-263,8522919000,MEDICURE PHARMACY,KHADER BASHA,8522919000,
2007,AL-R202405-264,7386735810,CITY PHARMACY ,Abdallah ,7386735810,
2008,AL-R202405-265,8801217688,ar Medical ,MD riyaz,8801217688,
2009,AL-R202405-266,9347673100,shaik Anwar hussan,hassan,9347673100,
2010,AL-R202405-267,9700194008,al kausar Medical ,Shakeel ahmed,9700194008,
2011,AL-R202405-268,9885781809,S K PHARMACY ,Shaik ismmal,9885781809,
2012,AL-R202405-269,7989691896,RAZA MEDICAL AND GENERAL STORE,Chand,7989691896,
2013,AL-R202405-270,6300559946,my health pharmacy and general store ,laxman ,7569225022,
2014,AL-R202405-271,8309198710,SRI RAKSHA APOLLO MEDICAL STORES ,KARIBENDI SAMIYELU,8309198710,123456
2015,AL-R202405-272,9885057016,BADRI MEDICAL STORE,BADRI ,9885057016,37AJRPK2735JIZR
2016,AL-R202405-273,9989733640,Health care Pharmacy ,Nageswar rao,9989733640,
2017,AL-R202405-274,9030548691,RAZA MEDICAL AND GENERAL STORE ,Gaffar,9030548691,
2018,AL-R202405-275,9885116624,BALAJI MEDICAL AND GENERAL STORE ,SESHADRI ,9885116624,
2019,AL-R202405-276,9949307626,Mahashiva Medical and General store,Satish,9949307626,123456
2020,AL-R202405-277,8143714853,Ayan Medical and General stores,Sayed Samiunnisa ,8143714853,applied
2021,AL-R202405-278,9912755526,Sri Kathyayani medicals,K Chakradhar Rao,9912755526,applied
2022,AL-R202405-279,9849521487,Sri Srinivasa Medical & General Stores ,G.V.S.S.Rajesh,9849521487,1234567890
2023,AL-R202405-280,9010618344,sree Ganesh medical and general stores,genesh ,9010618344,TSRR201955644
2024,AL-R202405-281,9951655641,Sri Ram Sai Medical and General Stores,ch Sathi Babu,9951655641,applied
2025,AL-R202405-282,8639193275,HUSSAIN MEDICAL AND GENERAL STORES ,Muzammil ,8639193275,
2026,AL-R202405-283,9000494956,Chandana medical,krishnaiah,9000494956,21
2027,AL-R202405-284,9704197723,Aaradhya pharmacy ,gugulothu jeevitha,9704197723,
2028,AL-R202405-285,9032442849,LAXMI VENKATESHWARA PHARMACY ,SANDEEP ,9032442849,36AAKFL1351K1Z7
2029,AL-R202405-286,9032442849,LAXMI VENKATESWARA PHARMACY,SANDEEP ,8639406432,36AAKFL1351K1Z7
2030,AL-D202405-287,8121025980,k.k. enterprises,visha,8121025980,36AAAAA0000A1Z5
2031,AL-R202405-288,9652255998,SAI BABA MEDICAL AND GENERAL STORE ,u.chithambarareddy,9652255998,
2032,AL-R202405-289,9848259350,MAYURI SAI MEFICAL STORE,MANGA,9848259350,
2033,AL-R202405-290,9885210750,SASI MEDICAL  STORE,RAJENDRA PRASAD ,9885210750,
2034,AL-R202405-291,9346270314,CAPSULE MART PHARMACY ,VENKATESH,9346270314,36AASFT8668F1ZC
2035,AL-R202405-292,9603843763,Mana medical and general stores,sharath,9603843763,1234556778990
2036,AL-R202405-293,9390609711,SRI SAI MAMATHA MEDICAL AND GENERAL STORE,Rajasekhar,9390609711,37ADZFS32451ZJ
2037,AL-R202405-294,8121366789,PRANA PHARMACY,G Srinivasa Rao,8121366789,applied
2038,AL-R202405-295,8341862012,SRI RAMALINGAESWARA MEDICAL AND GENERAL STORE ,jayasimha ,8341862012,
2039,AL-R202405-296,8801963203,SURAKSHA PHARMACY ,KATKAM BHARATH ,8801963203,36DIZPK9518R1ZT
2040,AL-R202405-297,9959210859,sai care pharmacy ,rajesh,9959210859,36azmpc6070f1zf
2041,AL-D202405-298,9553742000,PRAKESH PHARMA DISTRIBUTORS,VISHESH AGERWAL,9849015932,36AACFP1379H1Z6
2042,AL-D202405-299,9010079990,PRAPTI MEDICARE,MANTHAN,9550522277,36AASFP4005A1ZJ
2043,AL-R202405-300,9000100116,New Model pharmacy,Vijay,9000100116,
2044,AL-D202405-301,9573269911,JYOTHI MEDICAL HALL,KARUNESH KUMAR,9666777439,36AELPK9801Q1ZR
2045,AL-R202405-302,9866026753,MARUTHI MEDICAL AND GENERAL STORE ,Sanjiv kumar,9866026753,37AJPPR5740L1ZF
2046,AL-R202405-303,9032051294,pala Praveen ,pala Praveen ,9032051294,
2047,AL-R202405-304,9676246070,S M P MEDICAL AND GENERAL STORE ,yaqub baig ,9676246070,
2048,AL-R202405-305,7207230790,VINAYAKA MEDICAL STORE,Ramesh,7207230790,37AHNPR8606D1Z0
2049,AL-R202405-306,9885651463,Sri Maruthi medicals,S Chaitanya ,9885651463,37GGBPS0844B1ZJ
2050,AL-D202405-307,8341519690,JP LOGISTICS,NAVANEETH,9849999862,36ABLPA4990K1ZB
2051,AL-R202405-308,9281088100,M/S  Alliance Pharmacy ,Vivek Kumar ,9281088100,36ACFFA2536C1Z5
2052,AL-D202405-309,7416508508,SHREEJI DISTRIBUTORS(PHARMA) PRIVATE LIMITED,SHANKAR,7416030509,36AAJCS7469P1ZA
2053,AL-R202405-310,7032503725,MNA pharmacy ,shoeb ahmed,7032503725,
2054,AL-D202405-311,9912395659,LAKSHMI BALAJI AGENCIES,PAVAN,9912395659,36AAFFL3442E1ZL
2055,AL-R202405-312,9100400550,Swathi medical shop,Srinivas reddy,9100400550,
2056,AL-R202405-313,8919435427,SRI BHAVANI MEDICAL ,Santosh ,8919435427,123456789
2057,AL-R202405-314,9111977714,R K D PHARMACY ,RAJU,9111977714,
2058,AL-R202405-315,8328527827,Jai sree medical and general stores,lone rambabu,8328527827,1234567890
2059,AL-R202405-316,9963864004,Aswini medical Hall,Ajith kumar reddy ,9963864004,
2060,AL-R202405-317,6309066942,Vishnu Pharmacy and surgicals ,Vishnu upadhyay ,6309066942,
2061,AL-R202405-318,9949369447,SIRI PHARMACY ,Harish,9949369447,
2062,AL-R202405-319,8125460132,Srinivasa Medical and General stores,Srinivas,8125460132,36AMAPT1956A1Z9
2063,AL-R202405-320,9666123256,New Med-x pharmacy & general Store ,Dileep &Shiva,8229822996,36AAWFN2394J1ZI
2064,AL-R202405-321,9885824545,jubilee medical hall,mohd zainul abeddin,9885824545,36AFXPM8389J1Z8
2065,AL-R202405-322,9949848316,LAHARI MEDICAL AND GENERAL STORES,R Durg Prasad,9949848316,37AMEPR6353H1ZQ
2066,AL-R202405-323,9032131364,R.N.S MEDICAL ,shaik shaida ,9032131364,
2067,AL-R202405-324,7396645698,mahalakshmi medical general Store ,mahalakshmi ,7396645698,
2068,AL-R202405-325,9700231006,MS PHARMACY ,MOHAMMED FIRDOUS,9700231006,
2069,AL-R202405-326,9966888828,Manjunath medical and general stores ,Brahmanandam ,9966888828,1234657890
2070,AL-R202405-327,9963336404,Sri Aqua Pharmacy Medical and general stores,DRSR ,9963364040,
2071,AL-R202405-328,9866768440,SRI ANAND MEDICAL AND GENERAL STORE ,Anand ,9866768440,37AIOPR0730L1ZU
2072,AL-R202405-329,7794040489,Sri Balaji pharmacy retail ,jagadeeshwar ,7794040489,36AVOPJ80991Z5
2073,AL-R202405-330,9398627912,Sri Krishna medical ,Srinivas,9398627912,
2074,AL-R202405-331,9949944097,sri lakshmi medical and general store,hhhg,9949944097,
2075,AL-R202405-332,8317569798,MARUTHI MEDICAL ,BYAGARI SWAPNA,8317569798,
2076,AL-R202405-333,8184982524,MAKKA MEDICAL AND GENERAL STORE,FAYAZ ALI,8184982524,
2077,AL-R202405-334,9010884334,SREE MEDICALS,PULLURI SRIKANTH,9010884334,36AHJPP0534C2ZM
2078,AL-R202405-335,9948206545,Srinivasa medical and general store,YVN nageswar rao,9948206545,
2079,AL-R202405-336,9052357610,sri sangameswara medical store ,p Lokesh Kumar ,9052357610,
2080,AL-R202405-337,9553640864,MADHU SAI MEDICAL ,madhavi,9553640864,
2081,AL-R202405-338,9492553578,SANTHOSHI MATA MEDICAL AND GENERAL STORE ,nagesh ,9492553578,
2082,AL-R202405-339,7601088731,HEENA MEDICAL AND CLINIC,SHAIK SHOAIB,7601088731,
2083,AL-R202405-340,9866729282,Sri Raghavendra medical &General store ,Parmeswar,9866729282,
2084,AL-R202405-341,8186825435,CARE PHARMACY ,BANDARU SURESH,8186825435,
2085,AL-R202405-342,9966112014,SRI SATHYADEVA MEDICAL AND FANCY STORES ,Santhosh ,9966112014,
2086,AL-R202405-343,6394115922,STAR MEDICAL AND GENERAL STORE ,KOTTAMASU LAKSHMI SWATHI ,6394115922,
2087,AL-R202405-344,7032806347,Al azeem medical and general store ,IBRAHIM MOHAMMED ,7032806347,
2088,AL-R202405-345,6301013513,A TO Z PHARMACY ,K NARAYANA ,6301013513,36AB1FA0604K1Z0
2089,AL-R202405-346,7670832020,Lalitha pharmacy & General store,M KIRAN KUMAR,7670832020,
2090,AL-R202405-347,8106276559,SREE DEVI MEDICAL AND GENERAL STORE ,RAMAVATH ERANNA NAIK ,8106276559,
2091,AL-R202405-348,9885785278,New kranthi medical and general store ,prabhakar,9885785278,
2092,AL-R202405-349,9963454163,siva juice point ,siva,9963454163,
2093,AL-R202405-350,9440899921,RK MEDICAL STORE,Abbas,9440899921,
2094,AL-R202405-351,9493330329,SF PHARMACY Chemist & Druggist ,Arshad syed,9493330329,
2095,AL-R202405-352,9666250968,safe chemist and druggist ,ramesh ,9666250968,
2096,AL-R202405-353,8686606904,HABEEB MEDICAL AND GENERAL STORE ,Mohammed Abdullah ,8686606904,
2097,AL-R202405-354,8688465521,Al shifa medical & general store ,saif,8688465521,
2098,AL-R202405-355,9666700023,HMS PHARMA CHEMIST AND DRUGGIST,Syed Muneebuddin,9666700023,
2099,AL-R202405-356,9701275386,Bhavani poly clinic pharmacy ,mahendar ,9701275386,
2100,AL-R202405-357,6309372318,venkateswara medical and general stores,ASSAKANI SRIKANTH,9849258676,
2101,AL-R202405-358,8688209515,Citizen Generic Medical and General Stores, Y SUDARSHAN REDDY,8688209515,
2102,AL-R202405-359,7093648185,Sai bhavani medical and general Stores,R.Narasimha rao,7093648185,
2103,AL-R202405-360,9000700480,CARE PHARMACY ,SRIDHAR,9000700480,TS/RR/2018-42251
2104,AL-R202405-361,9293731639,Renuka medicals ,N lakshmi narayana ,9293731639,
2105,AL-R202405-362,9573786536,BIO PLUS MEDICAL AND GENERAL STORE,MOHAMMED FAIZULLAH KHAN,9573786536,
2106,AL-R202405-363,9030838077,MANASA MEDICAL AND GENERAL STORE,AMARA PRABAKAR ,9030838077,
2107,AL-R202405-364,9959594430,Health Mart medical & general stores ,hunmanth rao,9959594430,612023ADSLPRR2023
2108,AL-R202405-365,8977721407,jaya medical ,kranthi ,8977721407,TSRR202065978
2109,AL-R202405-366,9951299510,Sri Balaji medical and Gernal Store ,srisalam,9951299510,378RRAP2006R
2110,AL-R202405-367,7981785679,APPLE PHARMACY,BANDU NAGESH,7981785679,
2111,AL-R202405-368,9849145012,Sri lakshmi sai medical and general store ,T. Rannith kumar,9849145012,
2112,AL-R202405-369,8121814591,GLOBE MEDICINES AND MORE ,MOHAMMED ARSHAD,8121814591,
2113,AL-R202405-370,7993602271,Sree siva medical agencies ,Harish kumar grandhi,7993602271,36ANVPG5825B1ZX
2114,AL-R202405-371,9701308265,S. R. MEDICAL ,SYED TIPU SULTAN,9701308265,
2115,AL-R202405-372,9199155948,SRI SAI MEDICAL AND GENARAL STORE,CH. GAYATHRI,9199155948,
2116,AL-R202405-373,9705483411,HUSSAIN MEDICAL AND GENERAL STORE,TATIMALLA BABU,9705483411,
2117,AL-R202405-374,8341770089,AL MADINA MEDICAL AND GENERAL STORE,M.A.MUJEEB,8341770089,
2118,AL-R202405-375,8790272757,SRI MAHALAXMI MEDICAL AND GENERAL STORES,B NAVEEN,8790272757,
2119,AL-R202405-376,9908293444,SRI SRINIVASA MEDICAL AND GENERAL STORES ,B PAPAIAH YADAV,9908293444,
2120,AL-R202405-377,9652566979,ASIAN MEDICAL ,Surender,9652566979,
2121,AL-R202405-378,9885567859,Anurag medical and general store ,B. TUKARAM ,9885567859,
2122,AL-R202405-379,9347554185,Life Care Pharmacy ,Mamatha,9347554185,123456
2123,AL-R202405-380,9700482050,health plus pharmacy ,Nawazuddin Siddiqui ,9700482050,Actnsnsibz1636
2124,AL-R202405-381,9392994709,NEW MM MEDICAL &GERNAL STORE,majeed,9392994709,36CRVPM8419D1Z9
2125,AL-R202405-382,9849291955,Syed medical and general stores ,syed,9849291955,IKOCFAZYZ
2126,AL-R202405-383,7815822142,GANESH MEDICAL AND GENERAL STORE,MANIK KUMAR,7815822142,
2127,AL-R202405-384,9394105119,MATHA MEDICAL AND GENERAL STORES ,G YADAIAH,9394105119,
2128,AL-R202405-385,9515791880,SRI SWASTIK MEDICAL AND GENERAL STORES ,KONDA SAGAR,9515791880,
2129,AL-R202405-386,9533332780,UNIQUE MEDICAL AND GENERAL STORE,MOHAMMED HABEEB,9533332780,
2130,AL-R202405-387,9700545486,AJWA MEDICAL HALL ,ANEES AHMED ,9700545486,
2131,AL-R202405-388,8688424245,TABLET PHARMACY ,ANIL,8688424245,
2132,AL-R202405-389,8121968149,KRISHNA PHARMACY ,KATARAM SAI NIKHIL,8121968149,
2133,AL-R202405-390,9866614068,BHANU MEDICAL AND GENERAL STORE,K.SRINIVAS,9866614068,
2134,AL-R202405-391,8978875663,SMILE PHARMACY ,MOHAMMED SHOEB HAZARI,8978875663,
2135,AL-R202405-392,9949336030,SRI LAXMI MEDICAL HALL,SRINIVAS REDDY,9949336030,
2136,AL-R202405-393,9014077715,YERROJUS MEDPULSE PHARMACY,ANWESH YERROJU ,9014077715,
2137,AL-R202405-394,8501094191,AKSHAY MEDICAL AND GENERAL STORES ,SAMPATH KUMAR,8501094191,
2138,AL-R202405-395,9849241681,SRI SAI THIRUMALA MEDICAL AND GENERAL STORES ,S VIJAY KUMAR ,9849241681,
2139,AL-R202405-396,9346073043,KARTHIKEYA MEDICAL AND GENERAL STORES ,VADDE GANESH,9346073043,36AZPPV5918E1ZS
2140,AL-R202405-397,9705357287,SRI SAI RAM MEDICAL AND GENERAL STORES ,TIRUPATHI RAJENDER KUMAR,9705357287,
2141,AL-R202405-398,9581339415,AARUSHI MEDICAL AND GENERAL STORES ,JITENDRA VISHWAKARMA,7207543673,
2142,AL-R202405-399,9949111977,Venkat Medical and General Stores,V Radhika,9949111977,applied
2143,AL-R202405-400,9502674842,S.V.N MEDICAL AND GENERAL STORES ,P.NAGARJUNA,9502674842,
2144,AL-R202405-401,8686769688,SRI MALLIKARJUNA MEDICAL AND GENERAL STORES ,MALLIKARJUNA RAO,8686769688,
2145,AL-R202405-402,9440994504,SAI VANDHANA MEDICAL AND GENERAL STORE ,RAJESHAM,9440994504,
2146,AL-R202405-403,8897628629,FAZAL MEDICAL AGENCY ,HUSSAIN MOHAMMAD ,8897628629,36AJVPM1013B1ZJ
2147,AL-R202405-404,9704645428,LAXMI GANAPATHI MEDICAL AND GENERAL STORE ,RAJU,9704645428,
2148,AL-R202405-405,9246223774,Bhargavi medical and general store,Bala nagaiah,9246223774,
2149,AL-R202405-406,9000338066,BALAJI PHARMACY ,NISHANTH REDDY,9000338066,
2150,AL-R202405-407,8008216472,SAI RAM MEDICAL AND GENERAL STORE,SABTHOSH ,8008216472,
2151,AL-R202405-408,8297868766,SK MEDICAL AND GENARAL STORE,SHAIK FEROZ,8297868766,
2152,AL-R202405-409,9866372301,Ansari medical and general store ,Abdul basheer ansari,9866372301,
2153,AL-R202405-410,8121838771,Geetha Sree Medical and General Stores,M Geetha,8121838771,applied
2154,AL-R202405-411,8686816530,Med Ezy Pharmacy,Sajjad Hussain,8919795971,
2155,AL-R202405-412,9502942062,SRI SITHARA MEDICAL AND GENERAL STORES ,P RISHA RANI,9502942062,
2156,AL-R202405-413,9440670138,Lakshmi Medical and General Stores,IVD Prasad,9440670138,applied
2157,AL-R202405-414,8978312139,SRI VENKATESHWARA MEDICAL AND GENERAL STORES ,PARVANNA SERLA,8978312139,
2158,AL-R202405-415,6302309906,SRI MALLIKARJUNA MEDICAL AND GENERAL STORES ,JELLAPALLY NARESH,6302309906,
2159,AL-R202405-416,6309517306,HEALTHCARE MEDICAL AND GRNERAL STORE,CHEKKAROLLA TULASI,6309517306,
2160,AL-R202405-417,9502646171,AUSHADAM PHARMACY ,SANTHOSH ,9502646171,
2161,AL-R202405-418,9959984872,SANJEEVANI MEDICAL GENERAL STORE ,G.SREE RAM,9959984872,
2162,AL-R202405-420,8019649356,ANANTHA MEDICLA AND GENERAL STORE ,PULLIGILLA LAXMI,8019649356,
2163,AL-R202405-421,9393080153,MAYUR MEDICAL AND GENERAL STORES,HARINATH,9393080153,
2164,AL-R202405-422,8074632327,SAI SRINIVASA MEDICINES AND GENERAL STORE ,SAGAR,8074632327,36APRPA3949N1Z9
2165,AL-R202405-423,9502329897,EHEALTH PHARMACY ,VADDEMPUDI SREELATHA,9502329897,
2166,AL-R202405-424,8099881799,Sri Padmavathi Medical And General Stores ,Desai Raja Ramesh ,8099881799,
2167,AL-R202405-425,9849838706,SRI MANASA MEDICAL AND GENERAL STORE,SATHISH ,9849838706,
2168,AL-R202405-426,9701324430,BALAJI MEDICAL AND GENERAL STORES ,K RAMCHANDRA REDDY,9701324430,
2169,AL-R202405-427,8019666207,SRI NARAYANA MEDICAL AND GENERAL STORE ,T.SATEESH,8019666207,
2170,AL-R202405-428,9640169552,V.V Health pharmacy ,A.Vijay kumar,9640169552,
2171,AL-R202405-429,8822607774,INNAS DIGITAL HUB,Innas Ali,8822607774,1
2172,AL-R202405-430,9700083170,AM PHARMACY,MOHAMMED ABDUL MUTALIB,9700083170,
2173,AL-R202405-431,9849001938,SRI HARI SHANKAR MEDICAL AND GENERAL STORE,RAMESH,9849001938,36AHLPD3164N1Z4
2174,AL-R202405-432,9849469732,BALAJI MEDICAL and fancy stores,PSREENIVASA RAJU,9849469732,37AAXPP1768M2ZL
2175,AL-R202405-433,8143128829,Sri thirumala generic medical stores,T.santosh ,8143128829,
2176,AL-R202405-434,6303963377,RB MEDICAL STORE ,MIRZA,6303963377,
2177,AL-R202405-435,9848494198,MEDINEEDS MEDICAL AND GENERAL STORE ,Ateeq,9848494198,
2178,AL-R202405-436,9491026106,AL-SHIFA MEDICAL AND GENERAL STORE ,MA RAHEEM BAIG,9491026106,
2179,AL-R202405-437,9640362822,STAR MEDICAL AGENCY ,"SAYED KHADAR,V LATESH KUMAR",7396939459,37ADSFS5206R1Z4
2180,AL-R202405-438,9010739040,madina medical and general stores ,Mohammed Abdul sattar,9010739040,
2181,AL-R202405-439,9182609097,new n s medical and general store,Mohammed khaja moin uddin,9182609097,
2182,AL-R202405-440,8333018282,Life Care Pharmacy ,Prashanth,8333018282,36AAKFL1723H1ZE
2183,AL-R202405-441,8801401668,sai medical and general stores ,b jagan,8801401668,
2184,AL-R202405-442,9441063457,sai Ram medical and general stores ,p.vishwam,9441063457,
2185,AL-R202405-443,9948004681,Surya Medicals and General Stores,K Suresh,9948004681,applied
2186,AL-R202405-444,9885122207,Sri Sai Veera Manikanta Medical & General Stores,K. Ashok Kumar,9885122207,1234567890
2187,AL-R202405-445,8099089804,ZAITOON MEDICALS,S YUNUS BASHA,8099089804,
2188,AL-R202405-446,9949229820,Sai Kali Krishna Bhagavan Medicals,A.Nageswara Rao,9949229820,1234567890
2189,AL-R202405-447,9849105588,GANESH MEDICAL & GENERAL STORES ,SURESH ,9849105588,36AGJPN2154K1Z6
2190,AL-R202405-448,7893699646,SRI SAI SWAMY SHIVANANDA MEDICAL AND GENERAL STORES,SRINIVASA ,7893699646,36ARLPPC4337J2ZO
2191,AL-R202405-449,9866471157,SRI LAXMI MEDICAL AND GENERAL STORES ,RAMESH.A,9866471157,
2192,AL-R202405-450,7780434344,Harshith medical and general stores ,Nagaraju ,7780434344,
2193,AL-R202405-451,9582484881,SRI ASHWINI MEDICAL AND GENERAL STORES ,Chander Rao,9502484881,
2194,AL-R202405-452,9959752963,URVASI MEDICAL AND GENERAL STORES ,శ్యామ్ కుమార్ ,9959752963,
2195,AL-R202405-453,9989717252,jani medical and general stores,shaik janubabu,9989717252,
2196,AL-R202405-454,9014372058,HARI HARA PHARMACY ,AKHIL,9014372058,1234
2197,AL-R202405-455,7893533858,SKS PHARMACY ,mohd ghazi,7893533858,
2198,AL-R202405-456,8143929108,BHARAT GENERIC MEDICAL AND GENERAL STORES,GONDELA VENKATA VIJAY BHASKAR,8143929108,36AAYFB5660P1ZH
2199,AL-R202405-457,9032662946,Rekha medical and general Stores ,goutam rao,9032662946,
2200,AL-R202405-458,9985151970,New life Medical and general store,Mohammed Ziauddin ,9985151970,
2201,AL-R202405-459,7995212725,Zain medical and general store ,Mohammed khaja Ahmed uddin,7995212725,
2202,AL-R202405-460,6302693977,medimart pharmacy ,mohd iliyaz,6302693977,360hjps1579a1zv
2203,AL-R202405-461,7780572783,AL AHMEDI MEDICAL AND GENERAL STORES ,FAISAL ISMAIL ,7780572783,
2204,AL-R202405-462,7989179555,CARE PHARMACY ,DHANA LAKSHMI,7989179555,
2205,AL-R202405-463,9642317782,medicyl pharmacy ,mohd zaheer,9642317782,
2206,AL-R202405-464,9100059969,MANA MEDICALS,NISHANT REDDY ,9100059969,
2207,AL-R202405-465,8463926586,NEW MEDILIFE MEDICAL AND GENERAL STORES ,T AJAY KUMAR,8463926586,
2208,AL-R202405-466,9493401040,HEALTHCARE pharmacy AND GENERAL STORES ,G SOMESHWAR,9493401040,
2209,AL-R202405-467,9989802237,SKL PHARMACY ,S Murthy,9989802237,37AOVPS6126A1ZN
2210,AL-R202405-468,9642223265,Belief Medical & General Stores,Koushik Sarma,9642223265,1234567890
2211,AL-R202405-469,9014481667,NEW RELAX MEDICAL AND GENERAL STORE ,MOHAMMED ILTEFATH AHMED ,9014481667,
2212,AL-R202405-470,9985912586,M R MEDICAL AND GENERAL STORES,Sayed Ibraheem ,9985912586,applied 
2213,AL-R202405-471,9553387597,HEALTH CARE MEDICAL And General stores ,MOHAMMED FAQRUDDIN ,9553387597,
2214,AL-R202405-472,8801492975,deccan pharmacy ,khaleel,8801492975,
2215,AL-R202405-473,9052579059,PADMA MEDICAL AND GENERAL STORES ,GURRAM VENKATESH,9052579059,
2216,AL-R202405-474,8919047871,Rajyalakshmi Generic Drug House,M.Sandeep,8919047871,37AAVFR1202J1Z0
2217,AL-R202405-475,7981355883,Happy Medicals,Ch.Mohan,8639793938,37AIRPM2840F2Z1
2218,AL-R202405-476,9866310418,Satya Medical Stores,K Venkateswarlu ,9866310418,37AVWPV1792P1Z4
2219,AL-R202405-477,9440225388,RAGHAVENDRA PHARMA AND GENERAL STORE ,BALANDER PRASAD ,9440225388,
2220,AL-R202405-478,8712284641,MORE PHARMACY ,HABEEB YASER AL JUFRY,8712284641,36CMMPA9273M1ZF
2221,AL-R202405-479,9652232526,Sai Priya Medicals,M Renendra,9652232526,37BZOPM4289H1ZN
2222,AL-R202405-480,9030938826,Sri Hari Shankar Medical & General Stores,G P Hanuman,9030938826,1234567890
2223,AL-R202405-481,8125858546,universal medical and general stores ,MIR FAZAL ALI KALEEM ,8125858546,
2224,AL-R202405-482,9848294350,Sree Sanjeevi Medical Stores,I Surendra,9848294350,37AIXPS0055J1ZM
2225,AL-R202405-483,7330713749,sree deerghayushman bhava medical and general stores ,Teja.G,7330713749,
2226,AL-R202405-484,7997899717,Sri skanda medical and general Stores,satyanarayana.k,7997899717,
2227,AL-R202405-485,9849625166,Ashwini medical and general stores ,venkatesh ,9849625166,
